scenario,seed,method,category_cate_mse,top_att_mse,rank_att_mse,brier,log_loss,fit_seconds,prediction_seconds,coverage,top_coverage,top_width,diagnostic_failures,max_rhat,min_bulk_ess,min_tail_ess,baseline_gradient,baseline_warnings,baseline_code,attempts,initial_diagnostic_failures
dispersion,91006,ordinal_spline,0.030436137963098707,0.05420126771489694,0.030295636771457635,0.7776868192278931,1.551843611831941,0.07300000000000018,0.07599999999999985,,,,,,,,3.2791547255328624e-12,0,0,,
dispersion,91006,ordinal_scale,0.0016537618986033698,0.0010263467243932804,0.02209874333293888,0.7501100310568862,1.4776774404988728,0.07200000000000006,0.07800000000000007,,,,,,,,7.631575371647159e-10,0,0,,
dispersion,91006,boosted_tree,0.006998057432730177,0.000826978743243029,0.00296812295592072,0.7785697539137241,1.535731309406693,17.896452122000483,0.09711665699978766,,,,,,,,,0,,,
dispersion,91007,ordinal_longbet,0.02773805441001472,0.0417153417467557,0.015590238620013254,0.7798094457608078,1.5566062516983417,618.8841905629988,239.9558000930001,0.0,0.0,0.08803840799228556,0,1.0015818545392614,1458.2225296015367,1889.0288009334986,,0,,2,1
dispersion,91007,ordinal_spline,0.030552431055011344,0.04637488696823585,0.049103008070253445,0.7847808390424087,1.573924387218081,0.07600000000000007,0.09000000000000008,,,,,,,,2.6428637056596926e-11,0,0,,
dispersion,91007,ordinal_scale,0.004366581121194985,0.003261235816383622,0.06387574671124979,0.7462002600004575,1.4518629409578374,0.06899999999999995,0.18600000000000017,,,,,,,,1.0125233984581428e-13,0,0,,
dispersion,91007,boosted_tree,0.007043352919507188,0.003651929339349143,0.0226419102425241,0.7685364069257362,1.5082980624921514,20.265452861000085,0.08952492399930634,,,,,,,,,0,,,
dispersion,91008,ordinal_longbet,0.028116177403176228,0.044674859367832026,0.00724624105670225,0.7846126909017386,1.5714072483448178,224.92462570600037,83.39369529199939,0.0,0.0,0.07812554658351219,0,1.0033591654177623,964.3342029324238,3637.7687401229114,,0,,1,0
dispersion,91008,ordinal_spline,0.029081183599473308,0.04387672925207211,0.033711710442070726,0.7867784997378793,1.5837500473612252,0.08099999999999996,0.07800000000000007,,,,,,,,3.255351543884899e-11,0,0,,
dispersion,91008,ordinal_scale,0.0023387659274190045,0.0016670191899646435,0.02380090385712744,0.7504400748387006,1.46778193613581,0.07600000000000007,0.10299999999999998,,,,,,,,6.056030676937496e-11,0,0,,
dispersion,91008,boosted_tree,0.006125971283521256,0.002029328482917719,0.010183075297688119,0.7739012386820813,1.5221017349713912,21.638755992999904,0.10137903699978779,,,,,,,,,0,,,
dispersion,91009,ordinal_longbet,0.02811140661784301,0.04837863488387425,0.03344186990653521,0.7818069472116118,1.5632122496833927,660.7078569679998,245.19067015400105,0.0,0.0,0.06966216304459437,0,1.0072864567399,781.5593372449987,1429.5284098710833,,0,,2,1
dispersion,91009,ordinal_spline,0.030765123947412088,0.051186895647821244,0.04896499031943515,0.7827021158961391,1.560419322481484,0.08900000000000008,0.08899999999999997,,,,,,,,1.9539925233402755e-13,0,0,,
dispersion,91009,ordinal_scale,0.002234055239543779,0.0006372313244307626,0.030699579119907044,0.7466172679112761,1.4715180079871268,0.062000000000000055,0.17399999999999993,,,,,,,,1.5869527913991988e-11,0,0,,
dispersion,91009,boosted_tree,0.006045028284389236,0.0003729233608823083,0.016971066935120755,0.7746117918567383,1.5382532458330869,19.031133509999563,0.08443699700001162,,,,,,,,,0,,,
dispersion,91010,ordinal_longbet,0.02774113783278903,0.04249739613613456,0.009837505474750265,0.7781149836248585,1.5517833254234545,670.5298738779984,228.12754485500045,0.03333333333333333,0.0,0.0830323238291606,0,1.0032864968025668,1101.9702060628465,7095.601225960667,,0,,2,5
dispersion,91010,ordinal_spline,0.028957473538715073,0.04475977106304058,0.034414066741135334,0.7802624395613205,1.5603477859361448,0.07899999999999996,0.07700000000000018,,,,,,,,4.190425784145191e-12,0,0,,
dispersion,91010,ordinal_scale,0.0018507748373300173,0.0020814320224134286,0.028938299422120076,0.7464970440808998,1.4612346947044785,0.08499999999999996,0.07699999999999996,,,,,,,,2.637552398709886e-10,0,0,,
dispersion,91010,boosted_tree,0.006529676691823216,0.0009178684783164361,0.010116968792826543,0.7707162828178272,1.5182631186202618,21.342613062000964,0.08783910000056494,,,,,,,,,0,,,
dispersion,91011,ordinal_longbet,0.028347533356639608,0.04420630405605767,0.01902449565217741,0.7805952891929198,1.5573767877284637,208.18129815199973,83.09733892099939,0.0,0.0,0.11653391520161148,0,1.0008760956712222,2613.832621697142,3727.1037238218123,,0,,1,0
dispersion,91011,ordinal_spline,0.030233377812524054,0.043942337542494964,0.05083513797468183,0.7833781792098022,1.568448338469422,0.11099999999999999,0.07400000000000007,,,,,,,,4.11226608321158e-11,0,0,,
dispersion,91011,ordinal_scale,0.0023203289083046663,0.0030199566494703823,0.03904031732421968,0.7513481151495287,1.4733895299436182,0.06500000000000017,0.07799999999999985,,,,,,,,4.111827545116853e-10,0,0,,
dispersion,91011,boosted_tree,0.006196882555257594,0.001448137837806793,0.019580407066251044,0.7826603531242694,1.5553716276090261,21.63420268000118,0.09438596900145058,,,,,,,,,0,,,
dispersion,91012,ordinal_longbet,0.02788740986402085,0.04095863261920183,0.007065818014074163,0.7871772298537345,1.5797910110738442,632.5054301710006,233.4434392539988,0.0,0.0,0.07877263666549364,0,1.0051584706258267,808.9391466080749,1198.4434627679154,,0,,2,8
dispersion,91012,ordinal_spline,0.029443584980096527,0.04280077856210965,0.014923790725823663,0.7889051877604447,1.5824477284467804,0.08699999999999997,0.07099999999999995,,,,,,,,3.050120369607612e-07,0,0,,
dispersion,91012,ordinal_scale,0.0016505628023394919,0.0010565191966228741,0.013594381860785945,0.7567387824620962,1.493310851625632,0.07900000000000018,0.06799999999999984,,,,,,,,8.772715887062077e-11,0,0,,
dispersion,91012,boosted_tree,0.006630360965800007,0.0004429909089747073,0.012915119575198078,0.7789270502625892,1.5448486405691955,19.44149164100054,0.07803804899958777,,,,,,,,,0,,,
dispersion,91013,ordinal_longbet,0.028263262992612472,0.04482473118459534,0.01699838641441772,0.779711465181441,1.558268874323092,212.34043759899942,79.20553049199953,0.0,0.0,0.08411186726083526,0,1.0009434855251946,3261.5995257325526,6087.413950594218,,0,,1,0
dispersion,91013,ordinal_spline,0.029429535919572224,0.04347057031952887,0.04199916957721659,0.7813170164753914,1.5643973522598826,0.08899999999999997,0.07200000000000006,,,,,,,,1.6062901408986363e-07,0,0,,
dispersion,91013,ordinal_scale,0.002067146799721886,0.003056056341661504,0.049625403548381734,0.7451000472392383,1.4618723551237245,0.07499999999999996,0.09000000000000008,,,,,,,,1.8550744274037356e-10,0,0,,
dispersion,91013,boosted_tree,0.006412340054916685,0.0035861793585721326,0.018038786152170676,0.7702069808595987,1.522946721211276,20.84292820399969,0.09043396299966844,,,,,,,,,0,,,
dispersion,91014,ordinal_longbet,0.02750198198348226,0.04012530959918762,0.0046443535921060495,0.7768411091763691,1.5520973407606435,670.682997844,225.67107718599982,0.0,0.0,0.08059048413333846,21,1.0410561446610813,87.4485433324722,180.65205723530661,,0,,2,6
dispersion,91014,ordinal_spline,0.029640287910978284,0.03804254262282212,0.010282356938879142,0.7776400667132428,1.552498316239346,0.07600000000000007,0.07299999999999995,,,,,,,,2.6980018219546764e-10,0,0,,
dispersion,91014,ordinal_scale,0.0021774914290880448,0.0012481982734185066,0.013898134129945306,0.743549759158036,1.4555374231053515,0.05500000000000016,0.08399999999999985,,,,,,,,8.748557434046234e-14,0,0,,
dispersion,91014,boosted_tree,0.005679468002296921,0.0007237538893668784,0.01784482197957052,0.7731970019665215,1.5275678264176085,21.640936103000058,0.09140848900096898,,,,,,,,,0,,,
dispersion,91015,ordinal_longbet,0.02763875548770891,0.04106480606641478,0.006019024556718239,0.7834276039441905,1.567464059752544,215.60042329599855,84.15677456400044,0.03333333333333333,0.0,0.09152491080899842,0,1.001408704867537,2246.7433955834586,7515.2171888344155,,0,,1,0
dispersion,91015,ordinal_spline,0.02902535208390999,0.0390461032132676,0.01806101936890413,0.7858497892533196,1.5764726007082535,0.07600000000000007,0.08899999999999997,,,,,,,,1.566604623803869e-10,0,0,,
dispersion,91015,ordinal_scale,0.0026425328731550677,0.0008631541949239522,0.01657191528273147,0.752048401326226,1.4770619872455297,0.06500000000000017,0.20699999999999985,,,,,,,,6.2303495695914535e-12,0,0,,
dispersion,91015,boosted_tree,0.0075319843231784174,0.0004072795318803468,0.012606410280914424,0.7815387163524652,1.5454350353042017,20.907280150999213,0.10005728600117436,,,,,,,,,0,,,
dispersion,91016,ordinal_longbet,0.028096976548655252,0.04264555449430771,0.013592568801939887,0.7839373305554403,1.5648271499446138,197.4988559479989,80.77912689100049,0.0,0.0,0.08914897253937105,0,1.0010491260484307,4560.157400239233,8875.26104901285,,0,,1,0
dispersion,91016,ordinal_spline,0.029308512897991162,0.0419261210762721,0.03565344802776708,0.7843318823869816,1.5662853334654943,0.07199999999999995,0.08100000000000007,,,,,,,,1.3917400565333082e-10,0,0,,
dispersion,91016,ordinal_scale,0.002255074986078158,0.0008368393437816502,0.04932335373443588,0.7524389849811688,1.4726582407080557,0.07600000000000007,0.07299999999999995,,,,,,,,1.2463363674442007e-11,0,0,,
dispersion,91016,boosted_tree,0.0060584016826560035,0.0028982250500347606,0.020122979473906392,0.7778429689356662,1.5356868401748751,20.76682599599917,0.08584586799952376,,,,,,,,,0,,,
dispersion,91017,ordinal_longbet,0.027899229758546636,0.03455437813659948,0.006044716934024617,0.77911968391226,1.562471448015233,210.41874575399925,84.1076668959995,0.0,0.0,0.09775419043150596,0,1.0052213620449564,1348.0238417293065,3014.2621505392367,,0,,1,0
dispersion,91017,ordinal_spline,0.028850239585592324,0.02592367876273761,0.03293406521432717,0.7806951347121258,1.569171969099065,0.07500000000000018,0.09699999999999998,,,,,,,,1.2789769243681803e-13,0,0,,
dispersion,91017,ordinal_scale,0.002807998231860909,0.002299138986313835,0.028917149957722637,0.7481727750691818,1.4711685232268101,0.06400000000000006,0.20199999999999996,,,,,,,,2.567495716032653e-09,0,0,,
dispersion,91017,boosted_tree,0.0065103468850533615,0.0007230004905487978,0.048200418104524044,0.7724784733200326,1.5214632313685637,20.41639333400053,0.08974616699924809,,,,,,,,,0,,,
dispersion,91018,ordinal_longbet,0.02790510631187156,0.040221856139820975,0.005172665154742115,0.7829068143637516,1.5668167854581847,565.7315319730005,170.67272739799955,0.0,0.0,0.10812648872738902,0,1.0086803518735095,465.27043603194846,432.4191796951002,,0,,2,3
dispersion,91018,ordinal_spline,0.030205195617011214,0.0446752192602895,0.022112735576570054,0.7835050222996642,1.5721580874232477,0.07200000000000006,0.07399999999999984,,,,,,,,1.8728169237647307e-07,0,0,,
dispersion,91018,ordinal_scale,0.002329925752283814,0.0034593765906897416,0.023759666006683458,0.7464188262694812,1.4667530457233602,0.05499999999999994,0.09299999999999997,,,,,,,,6.622369487507829e-08,0,0,,
dispersion,91018,boosted_tree,0.005670932064275891,0.0031535264083509887,0.027714452695787272,0.7677955161774308,1.510943975313963,21.367149244999382,0.09007477700106392,,,,,,,,,0,,,
dispersion,91019,ordinal_longbet,0.027881284817151523,0.038958110326112495,0.017713523642617326,0.7813031174421153,1.5715067467581387,211.49560796900005,69.6991941870001,0.0,0.0,0.07632284878654834,0,1.0012498910842709,4583.092823917728,10598.412557758293,,0,,1,0
dispersion,91019,ordinal_spline,0.029755982530976843,0.03489158273314682,0.02868540970896605,0.7806745999744308,1.566078831341002,0.06900000000000006,0.08600000000000008,,,,,,,,6.39034961835705e-07,0,0,,
dispersion,91019,ordinal_scale,0.0023579161557687055,0.001080987269005057,0.03607359179956851,0.746124775312196,1.4744973459353161,0.05899999999999994,0.18200000000000016,,,,,,,,1.6764367671839864e-13,0,0,,
dispersion,91019,boosted_tree,0.0063140683524503995,0.0009311703862761151,0.03842694607831613,0.7746746777048152,1.5399178859683782,18.775394624999535,0.08553943799961417,,,,,,,,,0,,,
